task_id_list	courier_id	score	willingness
T0002,T0012	C048	91.849000	0.035188
T0001,T0016	C010	37.145000	0.003125
T0009,T0019	C016	37.179000	0.008719
T0006	C007	22.949000	0.280062
T0000,T0016	C025	76.210000	0.097687
T0001,T0018	C021	82.484000	0.161188
T0005,T0012	C011	71.742000	0.062125
T0019,T0025	C018	64.432000	0.218594
T0010,T0019	C044	99.187000	0.065031
T0001,T0018	C020	90.030000	0.074719
T0006,T0023	C035	88.919000	0.202844
T0007	C014	49.924000	0.273000
T0008,T0023	C006	52.064000	0.094375
T0000,T0012	C001	69.245000	0.043906
T0008,T0026	C040	60.008000	0.036875
T0004,T0010	C013	72.167000	0.087781
T0014,T0020	C022	38.075000	0.049094
T0023,T0026	C027	62.351000	0.059688
T0017,T0029	C007	39.176000	0.014594
T0013,T0017	C022	73.390000	0.069281
T0008,T0009	C020	68.578000	0.144344
T0019,T0028	C042	74.015000	0.161625
T0011,T0016	C034	67.476000	0.046687
T0024,T0027	C019	24.231000	0.074531
T0007,T0008	C014	95.706000	0.198875
T0011,T0022	C019	50.324000	0.090688
T0019,T0027	C002	85.694000	0.139844
T0013,T0025	C059	45.620000	0.089188
T0012	C014	47.710000	0.229344
T0003,T0026	C045	69.270000	0.027313
T0019	C001	31.533000	0.201281
T0016,T0027	C037	56.469000	0.042219
T0020,T0026	C030	72.558000	0.110219
T0009,T0012	C044	60.525000	0.089250
T0000	C021	21.480000	0.275344
T0007	C051	33.191000	0.055688
T0005,T0017	C057	58.267000	0.004656
T0024	C032	41.461000	0.177094
T0004,T0005	C059	64.686000	0.030844
T0009,T0020	C002	80.451000	0.016719
T0012,T0022	C033	44.815000	0.060094
T0009,T0029	C019	45.806000	0.127469
T0013,T0029	C047	48.877000	0.039062
T0004,T0007	C053	38.195000	0.172063
T0016,T0025	C039	39.463000	0.140313
T0018,T0028	C056	41.956000	0.144313
T0002,T0010	C018	26.253000	0.004031
T0006,T0018	C042	63.084000	0.068219
T0023,T0029	C023	77.394000	0.003125
T0022	C011	18.083000	0.265562
T0002,T0026	C054	67.137000	0.096781
T0005,T0024	C055	37.889000	0.253812
T0011,T0019	C057	71.098000	0.125719
T0012,T0024	C028	55.821000	0.085437
T0016	C019	37.727000	0.208219
T0001,T0005	C032	81.317000	0.022875
T0003,T0029	C055	28.536000	0.039563
T0019,T0023	C035	71.212000	0.159594
T0000,T0025	C028	45.362000	0.067594
T0009,T0027	C000	71.456000	0.050938
T0018,T0024	C034	42.435000	0.023531
T0005,T0026	C001	39.797000	0.053062
T0014,T0016	C017	51.996000	0.041938
T0015,T0016	C007	52.425000	0.056719
T0004,T0005	C028	77.093000	0.080062
T0006,T0009	C050	39.585000	0.037375
T0020,T0023	C018	53.354000	0.024219
T0005,T0020	C048	52.581000	0.003125
T0007,T0015	C019	75.301000	0.051313
T0009,T0010	C044	85.456000	0.088813
T0018,T0023	C046	29.702000	0.098406
T0013,T0025	C008	75.851000	0.110781
T0010,T0025	C038	59.537000	0.021344
T0001	C056	35.088000	0.270719
T0021	C009	38.092000	0.263844
T0007,T0017	C031	64.706000	0.166313
T0010,T0019	C016	36.236000	0.003125
T0002,T0007	C000	40.060000	0.063312
T0015,T0027	C040	49.839000	0.157375
T0023,T0024	C058	60.039000	0.170187
T0010,T0027	C008	24.266000	0.077313
T0005,T0010	C038	53.116000	0.093156
T0011,T0022	C018	30.890000	0.129219
T0003,T0020	C054	56.963000	0.069250
T0008,T0023	C007	62.905000	0.013844
T0019,T0029	C013	48.762000	0.010531
T0003,T0008	C021	52.766000	0.050313
T0028	C019	18.422000	0.035812
T0002,T0008	C025	47.977000	0.161938
T0013,T0026	C058	53.950000	0.034844
T0008,T0017	C019	34.921000	0.007656
T0002,T0027	C022	33.241000	0.036969
T0010,T0028	C041	54.963000	0.098656
T0020,T0029	C052	43.545000	0.074719
T0014,T0027	C048	71.030000	0.087969
T0002,T0016	C005	83.131000	0.015531
T0002,T0004	C046	60.702000	0.064125
T0016	C042	38.793000	0.141156
T0011,T0026	C022	39.478000	0.005406
T0013,T0025	C056	60.420000	0.010313
T0003,T0014	C009	72.263000	0.176156
T0023,T0027	C022	60.901000	0.040531
T0003,T0026	C011	78.348000	0.015875
T0018,T0024	C048	40.443000	0.103250
T0027	C032	22.186000	0.180812
T0008,T0015	C010	68.294000	0.065875
T0020,T0022	C054	60.410000	0.120375
T0018,T0024	C010	98.100000	0.015625
T0003,T0028	C017	78.086000	0.130875
T0007,T0026	C017	77.779000	0.030969
T0011,T0022	C010	59.033000	0.090031
T0016,T0017	C046	54.728000	0.021063
T0000,T0002	C000	55.952000	0.221000
T0012,T0020	C053	53.858000	0.016313
T0004,T0012	C013	64.371000	0.056156
T0001,T0010	C030	28.463000	0.191937
T0011,T0016	C021	64.611000	0.063938
T0001,T0022	C033	34.251000	0.015219
T0000,T0018	C002	41.964000	0.163969
T0013,T0027	C024	26.032000	0.262719
T0008,T0019	C015	76.979000	0.039156
T0010,T0022	C030	68.188000	0.119656
T0002,T0006	C019	58.519000	0.099562
T0027	C031	29.691000	0.074594
T0021	C008	22.593000	0.071906
T0001,T0020	C007	37.742000	0.101969
T0005,T0006	C042	29.240000	0.035875
T0018,T0022	C012	56.965000	0.053531
T0015,T0027	C002	50.746000	0.022656
T0008,T0027	C051	53.950000	0.011313
T0009,T0020	C053	49.516000	0.089156
T0019	C003	20.675000	0.154188
T0002	C032	39.040000	0.283844
T0024,T0028	C032	60.103000	0.120750
T0016,T0028	C036	77.220000	0.034781
T0000,T0007	C026	91.225000	0.078969
T0002,T0021	C003	65.610000	0.013062
T0008,T0029	C033	45.913000	0.189688
T0010,T0012	C043	68.064000	0.047969
T0009,T0011	C011	91.019000	0.044219
T0001,T0023	C007	23.599000	0.037062
T0013,T0020	C008	40.549000	0.010625
T0008,T0011	C010	39.103000	0.101344
T0029	C029	36.762000	0.295438
T0022,T0028	C022	53.430000	0.052656
T0018,T0029	C022	100.000000	0.152563
T0018,T0026	C034	67.369000	0.061375
T0012,T0024	C017	69.026000	0.246875
T0011	C029	35.457000	0.080812
T0005,T0007	C011	41.545000	0.060469
T0006,T0012	C059	62.785000	0.195000
T0004	C014	31.592000	0.205625
T0010,T0017	C035	63.690000	0.183031
T0006,T0027	C052	63.318000	0.136063
T0008,T0009	C014	84.523000	0.181812
T0001,T0016	C043	47.199000	0.163937
T0005,T0021	C033	31.825000	0.053594
T0017,T0023	C055	39.548000	0.103156
T0003	C024	40.434000	0.182812
T0014,T0015	C005	67.118000	0.108906
T0001,T0025	C040	84.542000	0.058438
T0000,T0018	C054	49.648000	0.079562
T0005,T0022	C018	61.081000	0.126656
T0004,T0012	C002	21.713000	0.160781
T0015,T0020	C001	37.495000	0.186344
T0005,T0019	C047	63.799000	0.022156
T0000,T0009	C034	77.975000	0.172781
T0004	C045	14.666000	0.287156
T0006,T0023	C000	62.405000	0.014375
T0012	C040	22.839000	0.167344
T0003,T0007	C043	91.343000	0.022781
T0007,T0010	C050	58.505000	0.092812
T0008,T0021	C008	57.062000	0.006500
T0011,T0019	C027	42.746000	0.068219
T0003,T0021	C031	28.514000	0.068125
T0026,T0029	C004	68.678000	0.056000
T0003,T0011	C013	80.155000	0.046625
T0002,T0026	C002	47.996000	0.169438
T0012,T0016	C030	29.202000	0.103250
T0012,T0022	C006	34.879000	0.042531
T0002,T0028	C032	51.609000	0.193500
T0004,T0024	C024	37.324000	0.273562
T0008,T0022	C001	55.020000	0.196375
T0000,T0014	C008	87.456000	0.187094
T0012,T0018	C022	75.064000	0.139906
T0006,T0009	C035	79.680000	0.179906
T0018,T0022	C014	75.149000	0.020344
T0012,T0026	C013	65.256000	0.114219
T0001,T0017	C010	60.160000	0.071469
T0012,T0022	C053	46.331000	0.046406
T0015,T0021	C005	94.999000	0.152531
T0010,T0026	C057	56.711000	0.046719
T0002,T0025	C016	58.778000	0.230625
T0022,T0025	C022	20.619000	0.026281
T0021	C058	46.712000	0.143415
T0021,T0024	C032	80.641000	0.045250
T0005,T0017	C016	81.990000	0.021688
T0010,T0024	C018	34.469000	0.028594
T0004,T0011	C032	53.221000	0.086406
T0004,T0022	C057	51.954000	0.114562
T0021	C022	39.953000	0.168187
T0020,T0029	C053	57.744000	0.048000
T0027	C034	42.164000	0.261656
T0015,T0028	C036	65.244000	0.036625
T0023,T0028	C005	58.586000	0.049781
T0019,T0025	C034	52.485000	0.157000
T0013,T0017	C002	80.132000	0.024875
T0001,T0008	C010	51.285000	0.113781
T0012,T0018	C020	57.378000	0.110594
T0017,T0023	C016	86.968000	0.041656
T0027,T0029	C046	62.914000	0.046562
T0000,T0024	C054	80.074000	0.089125
T0015	C006	14.428000	0.250219
T0027,T0029	C013	46.891000	0.030750
T0004,T0018	C052	65.296000	0.030531
T0008,T0027	C059	53.428000	0.207875
T0013	C036	47.627000	0.192188
T0000,T0029	C042	100.000000	0.117156
T0004,T0029	C058	61.151000	0.018969
T0009,T0026	C041	62.171000	0.003125
T0024	C033	33.738000	0.294031
T0014,T0020	C038	41.106000	0.231813
T0008,T0020	C019	72.963000	0.025750
T0024	C021	27.354000	0.164406
T0020,T0024	C015	66.420000	0.148625
T0004,T0023	C031	38.974000	0.023500
T0007	C045	22.991000	0.049844
T0020,T0021	C013	27.558000	0.045625
T0019,T0024	C008	53.047000	0.079313
T0009,T0012	C022	27.155000	0.173531
T0000,T0008	C044	43.994000	0.070969
T0000,T0023	C037	47.517000	0.040063
T0023	C020	33.219000	0.167531
T0019,T0020	C058	63.412000	0.189312
T0006,T0011	C036	69.294000	0.088500
T0023,T0027	C018	70.642000	0.029969
T0015,T0019	C040	77.020000	0.109875
T0017,T0020	C055	43.055000	0.133844
T0022,T0025	C035	64.605000	0.041625
T0001,T0013	C022	45.657000	0.035687
T0008,T0014	C037	83.003000	0.271656
T0004,T0010	C003	57.094000	0.072500
T0009,T0027	C044	48.425000	0.122281
T0020,T0023	C007	42.373000	0.017813
T0022	C019	23.026000	0.283969
T0016,T0026	C035	50.272000	0.084906
T0000,T0011	C010	47.655000	0.162156
T0004,T0009	C027	70.797000	0.039313
T0011,T0024	C012	37.762000	0.026594
T0004,T0013	C016	75.716000	0.020531
T0002,T0007	C001	42.376000	0.205781
T0003	C027	13.474000	0.229813
T0011,T0024	C014	40.277000	0.150781
T0014,T0018	C034	98.288000	0.017219
T0003,T0012	C017	80.680000	0.152188
T0004,T0013	C031	71.582000	0.051313
T0019,T0021	C006	66.283000	0.033562
T0004,T0029	C039	46.056000	0.129656
T0016,T0019	C023	27.255000	0.271469
T0000,T0029	C009	53.555000	0.146062
T0007,T0022	C046	52.282000	0.052656
T0000,T0025	C016	49.714000	0.239906
T0020	C017	26.083000	0.265062
T0001,T0027	C021	65.342000	0.074875
T0019,T0025	C023	26.309000	0.106906
T0019,T0027	C017	60.392000	0.146219
T0007,T0011	C020	53.039000	0.101625
T0005,T0024	C014	71.099000	0.115750
T0000,T0009	C014	79.302000	0.227750
T0010	C019	46.001000	0.132750
T0007,T0029	C051	49.315000	0.013844
T0012,T0017	C051	75.564000	0.103344
T0028	C002	43.888000	0.244063
T0010,T0021	C049	31.055000	0.032719
T0006,T0011	C048	41.251000	0.058281
T0001,T0006	C005	63.917000	0.202656
T0016,T0018	C011	46.252000	0.026906
T0013,T0014	C056	67.631000	0.064062
T0016,T0024	C013	25.925000	0.068687
T0008,T0020	C001	32.811000	0.197656
T0006,T0014	C034	69.704000	0.100906
T0015,T0019	C051	42.354000	0.135187
T0017,T0022	C000	38.793000	0.179125
T0010,T0021	C038	92.205000	0.053562
T0023,T0028	C029	75.036000	0.033125
T0001,T0016	C000	55.788000	0.093656
T0009	C058	42.048000	0.290687
T0012,T0019	C034	66.478000	0.061563
T0003,T0017	C007	65.011000	0.016094
T0000,T0024	C039	59.767000	0.094531
T0007,T0012	C029	35.656000	0.052250
T0011,T0019	C045	35.528000	0.140437
T0003,T0005	C023	71.583000	0.074063
T0023,T0024	C020	70.576000	0.050156
T0004,T0019	C008	48.579000	0.187188
T0000,T0016	C027	72.934000	0.040344
T0021,T0022	C017	56.504000	0.030594
T0003,T0004	C050	54.533000	0.026531
T0011,T0017	C029	77.003000	0.060844
T0012,T0024	C053	54.509000	0.073844
T0000,T0022	C002	53.355000	0.109563
T0015,T0025	C020	66.682000	0.055469
T0022,T0023	C019	78.399000	0.124469
T0019	C014	36.959000	0.243844
T0015,T0021	C013	50.083000	0.003906
T0019	C012	14.610000	0.261625
T0005,T0020	C015	52.557000	0.141313
T0009,T0012	C010	26.018000	0.229406
T0011,T0020	C053	65.828000	0.005375
T0020,T0023	C051	64.728000	0.100438
T0014,T0025	C015	46.213000	0.167000
T0010,T0022	C037	61.115000	0.071656
T0001	C043	27.670000	0.197344
T0005,T0011	C009	46.486000	0.139344
T0004,T0028	C057	54.624000	0.142375
T0005,T0028	C036	50.055000	0.025844
T0011,T0013	C032	54.139000	0.010812
T0009	C023	41.956000	0.156781
T0013,T0018	C028	48.338000	0.225125
T0000,T0011	C052	93.944000	0.096344
T0028	C036	35.406000	0.104563
T0008,T0029	C017	81.427000	0.020969
T0004,T0028	C010	44.309000	0.053094
T0010,T0015	C059	88.681000	0.023750
T0000,T0014	C035	78.754000	0.206844
T0000,T0006	C050	52.604000	0.034312
T0026	C057	16.094000	0.095000
T0014,T0020	C013	22.929000	0.078750
T0007,T0029	C059	32.870000	0.060906
T0000,T0017	C024	43.313000	0.109937
T0008	C037	46.894000	0.293719
T0014,T0029	C026	37.568000	0.027313
T0010,T0024	C041	41.766000	0.079000
T0015,T0016	C017	78.138000	0.044437
T0004,T0005	C055	52.847000	0.049937
T0002,T0029	C021	49.707000	0.129562
T0013,T0019	C041	64.645000	0.064938
T0018	C029	35.512000	0.202062
T0014,T0024	C054	60.409000	0.109062
T0017,T0020	C039	87.442000	0.010219
T0000,T0021	C052	96.384000	0.026781
T0004,T0011	C009	60.906000	0.156813
T0016,T0022	C020	83.343000	0.113969
T0001,T0008	C025	45.423000	0.069125
T0006,T0007	C027	74.771000	0.036031
T0012,T0028	C020	43.635000	0.133906
T0009,T0019	C013	60.564000	0.063156
T0012,T0028	C033	58.180000	0.104969
T0008,T0028	C031	99.368000	0.040625
T0009,T0026	C021	74.759000	0.024188
T0020,T0022	C041	56.744000	0.141563
T0005,T0024	C023	40.581000	0.210750
T0008,T0011	C055	100.000000	0.028375
T0016,T0029	C025	33.379000	0.074375
T0006,T0029	C041	58.410000	0.117469
T0004,T0014	C058	68.939000	0.078906
T0001,T0026	C032	78.544000	0.025344
T0003,T0023	C018	84.222000	0.006594
T0005,T0006	C028	87.896000	0.070031
T0001,T0009	C002	83.784000	0.008781
T0001,T0005	C031	56.495000	0.214219
T0021	C016	34.286000	0.212719
T0010,T0011	C052	59.596000	0.028094
T0014,T0022	C038	33.798000	0.132438
T0009,T0017	C052	80.414000	0.172406
T0013,T0017	C041	76.299000	0.046719
T0010,T0024	C025	49.343000	0.042562
T0009,T0010	C035	46.465000	0.154344
T0008	C046	33.332000	0.280062
T0011,T0027	C028	43.831000	0.135656
T0002	C057	14.015000	0.201344
T0015,T0021	C017	77.145000	0.116625
T0018,T0024	C033	50.405000	0.046875
T0018,T0025	C021	86.106000	0.070187
T0012,T0020	C013	43.180000	0.119813
T0014,T0019	C002	46.750000	0.020938
T0024,T0029	C056	43.954000	0.044938
T0019,T0024	C057	49.069000	0.192969
T0008,T0021	C037	76.958000	0.211781
T0018,T0024	C009	68.895000	0.070844
T0013,T0017	C016	95.535000	0.096688
T0004,T0026	C056	78.279000	0.076500
T0003,T0029	C039	61.584000	0.055344
T0013,T0016	C053	38.833000	0.247188
T0006,T0021	C041	73.719000	0.063375
T0012,T0013	C036	77.168000	0.057437
T0013,T0021	C055	68.345000	0.184031
T0021,T0027	C010	65.214000	0.045250
T0015,T0026	C045	51.306000	0.003969
T0024,T0029	C045	93.019000	0.062688
T0011,T0026	C041	79.627000	0.014188
T0005,T0021	C031	54.156000	0.074031
T0005,T0013	C006	88.653000	0.023406
T0009	C024	13.644000	0.215685
T0026,T0028	C029	100.000000	0.011906
T0004,T0025	C007	44.862000	0.085125
T0000,T0016	C057	61.008000	0.124156
T0008,T0027	C033	44.029000	0.184312
T0001,T0009	C000	69.175000	0.030219
T0014,T0021	C042	68.893000	0.042094
T0004,T0027	C055	71.396000	0.011156
T0007	C005	30.544000	0.192812
T0010,T0015	C017	53.909000	0.145625
T0000,T0017	C027	75.703000	0.054531
T0027	C030	14.990000	0.287156
T0013,T0018	C017	69.155000	0.198094
T0003,T0018	C014	66.958000	0.045750
T0002,T0018	C055	28.781000	0.093344
T0015,T0027	C054	72.588000	0.025344
T0029	C050	10.301000	0.213656
T0004,T0018	C057	61.998000	0.092875
T0002,T0004	C033	41.916000	0.003125
T0006,T0028	C020	60.334000	0.057344
T0020,T0021	C003	57.730000	0.025844
T0004,T0028	C005	40.174000	0.066969
T0014,T0026	C020	41.846000	0.096562
T0016,T0028	C003	44.037000	0.065687
T0001	C019	49.500000	0.283775
T0015,T0021	C016	50.895000	0.104344
T0005,T0011	C036	53.927000	0.030406
T0027,T0029	C025	36.912000	0.109219
T0001,T0024	C048	41.785000	0.025875
T0016,T0028	C058	63.826000	0.034719
T0008,T0011	C021	45.328000	0.049344
T0005,T0028	C035	36.519000	0.116531
T0008,T0024	C018	68.054000	0.185438
T0001,T0009	C034	44.356000	0.263656
T0005	C059	25.174000	0.183625
T0014,T0021	C040	56.611000	0.053906
T0012	C041	33.556000	0.133375
T0004,T0010	C016	54.804000	0.006281
T0000,T0018	C022	85.545000	0.046469
T0006,T0012	C016	21.613000	0.016563
T0020,T0022	C020	44.783000	0.034625
T0000,T0010	C010	93.229000	0.190156
T0004,T0010	C035	27.316000	0.054719
T0013,T0029	C040	76.740000	0.021500
T0006,T0017	C019	54.293000	0.059375
T0000,T0001	C032	90.957000	0.003125
T0022,T0024	C013	66.214000	0.025469
T0010,T0013	C017	58.690000	0.242719
T0000,T0015	C020	21.128000	0.129062
T0005,T0013	C043	100.000000	0.028156
T0001,T0006	C055	35.382000	0.159281
T0017,T0028	C030	58.740000	0.028844
T0021,T0023	C047	47.330000	0.017813
T0010,T0029	C047	61.210000	0.025125
T0004,T0019	C059	84.782000	0.034906
T0016,T0020	C046	22.376000	0.050719
T0020	C057	39.411000	0.114000
T0002,T0022	C031	50.824000	0.052844
T0005,T0025	C043	66.461000	0.131531
T0001,T0028	C038	28.205000	0.073594
T0011	C054	39.209000	0.203594
T0017	C030	32.781000	0.192625
T0012	C029	16.098000	0.078094
T0004	C027	34.904000	0.047437
T0014,T0027	C046	37.526000	0.168469
T0016,T0027	C007	54.494000	0.273250
T0004	C026	14.245000	0.226219
T0012,T0016	C037	25.637000	0.049937
T0000,T0021	C042	82.760000	0.062437
T0002	C028	19.566000	0.100719
T0016,T0028	C025	67.596000	0.034031
T0012,T0026	C056	69.745000	0.005687
T0020,T0029	C050	19.748000	0.162562
T0006,T0025	C001	79.775000	0.009219
T0013,T0023	C039	60.538000	0.204281
T0001,T0010	C020	63.981000	0.012625
T0016,T0019	C050	37.766000	0.042344
T0015,T0027	C028	44.255000	0.048500
T0011,T0027	C035	66.347000	0.161375
T0023,T0025	C040	92.078000	0.055875
T0006	C042	16.679000	0.173906
T0013,T0020	C040	44.831000	0.089188
T0012,T0025	C002	39.079000	0.091906
T0008,T0021	C049	68.102000	0.191812
T0017	C028	26.957000	0.129156
T0008,T0025	C018	95.827000	0.156562
T0001,T0015	C048	39.177000	0.019750
T0018,T0019	C046	53.234000	0.119500
T0003,T0023	C011	60.929000	0.128250
T0018,T0028	C024	71.833000	0.041750
T0018,T0028	C038	42.906000	0.034031
T0005	C051	21.845000	0.180469
T0011	C001	10.234000	0.203719
T0014,T0023	C059	47.807000	0.042844
T0003,T0017	C035	53.973000	0.199437
T0010	C018	13.506000	0.047188
T0005,T0018	C000	70.502000	0.025875
T0009,T0027	C046	77.779000	0.187188
T0001,T0024	C032	86.505000	0.027750
T0019,T0020	C025	64.892000	0.035625
T0008,T0022	C029	70.281000	0.003125
T0007,T0021	C058	51.601000	0.003125
T0004,T0009	C017	100.000000	0.190594
T0019,T0021	C021	60.188000	0.117969
T0029	C012	19.510000	0.192310
T0005,T0007	C020	70.327000	0.071438
T0012,T0023	C002	42.318000	0.122344
T0005,T0021	C018	61.714000	0.053344
T0003	C052	20.460000	0.232063
T0024,T0028	C009	63.073000	0.059688
T0001,T0008	C055	69.882000	0.029906
T0006,T0018	C047	26.093000	0.047250
T0012	C027	18.901000	0.080313
T0002,T0005	C044	39.968000	0.003125
T0002,T0004	C010	55.260000	0.057281
T0011,T0021	C052	67.594000	0.015625
T0020,T0023	C043	42.432000	0.108750
T0012	C000	17.440000	0.058625
T0006	C011	31.555000	0.115344
T0000,T0007	C015	44.757000	0.150031
T0021,T0022	C027	31.325000	0.092563
T0022,T0024	C020	70.962000	0.034000
T0007,T0024	C047	86.335000	0.003125
T0022	C043	23.132000	0.155687
T0004,T0024	C059	45.033000	0.009562
T0020,T0025	C016	71.643000	0.268937
T0009,T0022	C018	51.859000	0.088156
T0009,T0017	C029	39.182000	0.074469
T0012,T0027	C033	68.998000	0.116594
T0013,T0023	C027	63.224000	0.014062
T0003,T0006	C023	100.000000	0.047563
T0011,T0020	C015	74.527000	0.189938
T0011,T0025	C014	70.746000	0.057750
T0000,T0014	C050	42.122000	0.047437
T0005,T0008	C003	27.978000	0.089188
T0010,T0018	C024	85.462000	0.242094
T0012,T0018	C001	58.705000	0.037250
T0001	C038	19.484000	0.091125
T0029	C010	14.065000	0.238031
T0019,T0020	C046	28.923000	0.147656
T0026,T0027	C042	63.691000	0.129938
T0014,T0021	C007	51.758000	0.031688
T0002,T0017	C042	92.024000	0.048312
T0017,T0029	C058	80.292000	0.057406
T0014	C022	20.676000	0.094531
T0001,T0026	C013	47.420000	0.191812
T0011,T0017	C037	69.053000	0.154812
T0001,T0029	C041	41.959000	0.122000
T0008,T0011	C015	62.643000	0.067531
T0002	C059	39.952000	0.172625
T0005,T0009	C050	59.612000	0.052344
T0001,T0028	C010	32.967000	0.125000
T0017,T0028	C015	65.041000	0.148750
T0010,T0027	C044	57.783000	0.057687
T0000,T0008	C020	47.022000	0.115625
T0002,T0020	C019	64.690000	0.118219
T0019,T0025	C047	65.243000	0.032094
T0002,T0011	C008	62.257000	0.125969
T0009,T0018	C018	50.345000	0.085062
T0001,T0005	C036	41.750000	0.061375
T0005,T0029	C032	84.929000	0.064187
T0023,T0024	C001	37.639000	0.040000
T0006,T0025	C048	54.718000	0.127937
T0012	C018	39.029000	0.093594
T0026,T0029	C053	45.202000	0.144594
T0000,T0007	C021	63.021000	0.259656
T0000,T0012	C026	48.209000	0.061812
T0021,T0028	C047	54.849000	0.032188
T0013,T0028	C024	44.812000	0.062719
T0007,T0012	C051	85.559000	0.024781
T0000,T0024	C034	64.848000	0.105219
T0009	C057	28.523000	0.099062
T0012	C008	26.354000	0.143250
T0004,T0026	C015	57.968000	0.006750
T0004	C019	24.223000	0.263125
T0025	C040	49.295000	0.295187
T0008,T0029	C007	56.191000	0.020562
T0011	C033	21.862000	0.208562
T0013,T0024	C031	51.269000	0.165469
T0019	C052	22.023000	0.099031
T0015,T0019	C058	96.965000	0.021625
T0000,T0007	C014	100.000000	0.219969
T0002,T0010	C019	74.756000	0.057813
T0019	C053	19.281000	0.177000
T0013,T0024	C013	58.834000	0.037187
T0002,T0028	C007	100.000000	0.055406
T0018,T0020	C013	60.525000	0.187063
T0004,T0023	C010	60.004000	0.052156
T0006,T0020	C007	58.160000	0.154438
T0000,T0018	C012	50.763000	0.037094
T0007,T0027	C000	47.952000	0.024094
T0005,T0025	C020	70.553000	0.036625
T0005,T0021	C008	53.971000	0.040750
T0006,T0018	C048	41.651000	0.086062
T0015,T0018	C002	25.872000	0.044406
T0000,T0004	C049	52.306000	0.076063
T0002,T0018	C015	63.154000	0.195281
T0025,T0028	C025	42.330000	0.040750
T0004,T0012	C007	65.600000	0.249188
T0007,T0021	C020	62.435000	0.029844
T0006,T0017	C056	65.945000	0.030719
T0016,T0027	C009	37.551000	0.013469
T0018,T0022	C040	62.132000	0.037750
T0000,T0018	C032	51.407000	0.048813
