task_id_list	courier_id	total_score	willingness
T0004,T0034	C005	88.999	0.2088
T0000,T0026	C033	76.605	0.1895
T0015,T0027	C031	54.25	0.2268
T0026	C004	15.21	0.2602
T0020,T0021	C031	58.025	0.0267
T0001,T0034	C031	39.445	0.1993
T0022,T0037	C026	38.952	0.01
T0002,T0008	C020	58.35	0.6376
T0003,T0028	C010	46.621	0.4182
T0031	C037	46.292	0.532
T0014,T0018	C017	36.705	0.3846
T0000,T0009	C003	53.68	0.7683
T0022,T0036	C012	51.676	0.5684
T0009,T0010	C024	50.712	0.2428
T0015,T0035	C020	50.46	0.7593
T0006,T0023	C025	70.545	0.1237
T0007,T0013	C005	54.098	0.3554
T0024,T0035	C036	88.032	0.0739
T0025,T0039	C037	78.974	0.2373
T0000,T0017	C014	57.34	0.1701
T0013,T0039	C012	31.314	0.01
T0000,T0036	C034	76.163	0.207
T0006,T0016	C013	53.664	0.2061
T0000	C006	32.113	0.9081
T0021	C025	18.632	0.3243
T0000,T0001	C016	37.72	0.8431
T0005,T0011	C018	46.901	0.6018
T0026,T0030	C008	42.798	0.2393
T0004,T0016	C026	26.139	0.5728
T0014,T0031	C008	56.124	0.471
T0010,T0023	C035	38.328	0.5273
T0019,T0029	C026	43.727	0.2969
T0009,T0019	C023	61.397	0.4387
T0000,T0007	C016	47.969	0.4215
T0030,T0032	C028	65.678	0.2274
T0000,T0018	C018	80.376	0.2205
T0010,T0022	C018	37.381	0.086
T0015,T0027	C016	37.461	0.3455
T0021,T0029	C005	88.755	0.4015
T0006,T0036	C028	64.353	0.3614
T0028,T0037	C022	64.695	0.1875
T0008,T0020	C003	32.612	0.2766
T0016,T0029	C011	62.356	0.2714
T0001,T0006	C027	73.721	0.3629
T0038	C006	46.089	0.3189
T0018,T0033	C014	91.605	0.1293
T0013,T0025	C026	53.589	0.0449
T0029,T0030	C034	57.401	0.3826
T0015,T0039	C018	80.987	0.056
T0014,T0019	C005	69.31	0.4249
T0030,T0035	C008	60.192	0.1511
T0014,T0015	C023	40.794	0.1194
T0022,T0039	C027	42.907	0.2684
T0005,T0035	C009	58.106	0.1035
T0001,T0018	C036	53.665	0.4481
T0010,T0035	C037	30.188	0.7167
T0016,T0036	C008	62.021	0.076
T0014,T0016	C012	62.507	0.1264
T0008,T0019	C026	72.109	0.0882
T0004,T0028	C021	95.359	0.4571
T0011,T0015	C035	66.237	0.2259
T0001,T0021	C004	34.521	0.3897
T0025,T0036	C022	25.773	0.0172
T0032,T0037	C004	59.475	0.0955
T0010,T0034	C039	33.46	0.3789
T0015	C027	12.242	0.3869
T0009,T0017	C032	27.416	0.0272
T0010,T0017	C015	39.765	0.2736
T0016,T0027	C016	67.87	0.1945
T0003,T0005	C036	57.195	0.2496
T0022,T0036	C014	63.521	0.4235
T0000	C002	19.441	0.6681
T0010,T0014	C009	66.492	0.3264
T0028,T0032	C008	81.111	0.1869
T0033,T0034	C016	52.569	0.668
T0002,T0038	C023	50.913	0.3352
T0012,T0031	C002	37.418	0.5556
T0005,T0009	C034	82.268	0.762
T0008,T0038	C037	64.259	0.8465
T0021,T0038	C037	58.932	0.6424
T0007,T0032	C000	38.836	0.0763
T0003,T0029	C007	71.229	0.0329
T0022,T0023	C024	63.977	0.1743
T0017,T0027	C019	21.283	0.255
T0006,T0034	C019	59.143	0.5889
T0011,T0022	C007	58.115	0.1647
T0019,T0033	C025	33.432	0.2007
T0014,T0030	C030	39.814	0.2561
T0008,T0013	C000	77.038	0.2017
T0024,T0038	C035	63.725	0.153
T0003,T0025	C011	66.959	0.1853
T0003,T0004	C005	47.182	0.3479
T0009,T0010	C039	49.239	0.174
T0003,T0032	C028	66.42	0.1484
T0033	C036	42.245	0.8937
T0013	C035	14.95	0.8887
T0019,T0024	C017	60.532	0.8751
T0011,T0029	C037	37.823	0.1286
T0000,T0013	C032	84.609	0.0164
T0021,T0036	C004	25.542	0.341
T0006,T0013	C025	42.228	0.4123
T0013,T0018	C035	48.474	0.2762
T0025,T0034	C012	52.218	0.5846
T0009,T0017	C003	54.329	0.1553
T0024,T0025	C037	80.183	0.6896
T0016,T0033	C024	54.551	0.3129
T0001,T0003	C018	86.165	0.1516
T0038	C036	33.097	0.2313
T0007,T0039	C036	100.0	0.4628
T0015,T0019	C006	42.102	0.6058
T0025,T0033	C033	74.248	0.308
T0019,T0023	C026	81.699	0.4603
T0006,T0032	C026	67.799	0.0882
T0018,T0038	C027	44.889	0.3608
T0014	C007	28.843	0.4151
T0009,T0014	C038	50.299	0.1165
T0007,T0026	C002	28.15	0.5156
T0030,T0038	C028	42.346	0.4986
T0019,T0026	C038	49.399	0.5894
T0008,T0010	C010	75.271	0.4756
T0025,T0027	C035	88.857	0.29
T0032	C010	45.671	0.2766
T0004,T0014	C025	63.909	0.073
T0010,T0017	C025	88.18	0.2347
T0023,T0034	C003	57.828	0.3744
T0011,T0022	C030	75.499	0.3654
T0000	C015	21.353	0.9199
T0001,T0035	C033	61.307	0.0249
T0013,T0031	C000	34.379	0.1655
T0007,T0008	C027	52.45	0.0306
T0014,T0016	C000	40.692	0.7202
T0004,T0027	C017	86.166	0.5451
T0007,T0030	C002	56.147	0.3387
T0009,T0024	C029	67.239	0.2024
T0018,T0036	C031	31.064	0.0859
T0019,T0025	C027	67.652	0.2209
T0031	C032	21.707	0.3732
T0011,T0026	C024	70.778	0.1224
T0010,T0019	C025	53.032	0.1767
T0012,T0022	C002	48.321	0.403
T0013,T0034	C028	36.046	0.7959
T0000,T0001	C029	86.837	0.2216
T0035,T0038	C004	54.706	0.1096
T0011,T0030	C030	63.552	0.3225
T0015,T0019	C004	32.2	0.4272
T0019	C007	11.022	0.781
T0007,T0010	C000	38.883	0.0849
T0028,T0030	C019	46.552	0.0483
T0009,T0023	C039	59.455	0.1967
T0000,T0021	C000	48.689	0.1395
T0007,T0024	C030	49.154	0.0691
T0020,T0025	C009	23.591	0.5811
T0020,T0026	C003	69.58	0.2707
T0020,T0033	C016	75.843	0.7469
T0004,T0023	C038	46.188	0.0694
T0012,T0030	C020	58.905	0.1798
T0013,T0018	C005	60.703	0.4815
T0001,T0007	C012	80.231	0.3127
T0012,T0033	C034	47.204	0.1936
T0032,T0035	C008	97.805	0.0749
T0003,T0033	C039	60.136	0.2122
T0008,T0014	C018	59.831	0.125
T0014,T0038	C001	83.66	0.1193
T0007	C021	35.889	0.9245
T0033,T0037	C002	72.185	0.0767
T0031	C004	18.347	0.109
T0020,T0024	C036	73.993	0.1022
T0011,T0013	C038	28.316	0.0723
T0003,T0016	C034	33.953	0.1017
T0027,T0037	C010	68.77	0.2169
T0000,T0009	C012	71.194	0.4132
T0010,T0024	C020	54.247	0.0381
T0023,T0039	C025	95.99	0.1203
T0006,T0022	C036	54.777	0.3002
T0016,T0032	C000	35.706	0.4398
T0018	C010	42.033	0.1168
T0000,T0008	C014	66.14	0.504
T0018,T0028	C004	40.068	0.2994
T0003,T0012	C010	41.889	0.4294
T0006,T0017	C017	63.961	0.1227
T0026,T0035	C013	58.49	0.5857
T0013,T0031	C016	68.532	0.1563
T0004,T0030	C028	53.11	0.6113
T0008,T0031	C012	48.861	0.0703
T0006,T0038	C015	40.36	0.3856
T0031	C031	11.471	0.7872
T0005,T0023	C005	52.839	0.0785
T0012,T0025	C033	67.502	0.255
T0010,T0018	C018	34.565	0.1146
T0026,T0031	C016	44.083	0.0818
T0005,T0009	C032	62.528	0.0787
T0017,T0034	C037	57.021	0.2512
T0000,T0004	C015	46.149	0.0658
T0038,T0039	C019	62.279	0.1767
T0017,T0038	C005	91.393	0.0977
T0017,T0021	C024	56.461	0.1759
T0014,T0015	C032	100.0	0.2038
T0017,T0034	C031	83.267	0.2121
T0002,T0030	C020	79.215	0.2526
T0019,T0024	C032	100.0	0.106
T0027,T0028	C001	30.553	0.194
T0003,T0010	C036	49.958	0.3734
T0001,T0038	C019	72.992	0.2761
T0006,T0038	C017	68.695	0.2555
T0016,T0018	C027	49.22	0.3775
T0019,T0027	C004	42.854	0.3957
T0011,T0036	C006	78.363	0.1251
T0000,T0038	C024	28.89	0.8123
T0006,T0008	C018	100.0	0.1404
T0015,T0028	C032	57.107	0.4717
T0035	C027	18.333	0.1046
T0018,T0024	C020	95.527	0.2938
T0012,T0016	C022	70.171	0.2719
T0028,T0036	C022	46.054	0.0822
T0014,T0023	C015	49.634	0.3456
T0003,T0034	C006	64.715	0.1357
T0017,T0032	C027	74.455	0.074
T0027,T0035	C027	68.574	0.0725
T0006,T0039	C014	43.461	0.7569
T0000,T0039	C036	73.394	0.4286
T0008,T0025	C027	53.148	0.2907
T0013,T0015	C018	58.279	0.1404
T0004,T0028	C037	38.414	0.01
T0022,T0033	C036	49.593	0.5602
T0016,T0020	C003	31.913	0.2398
T0002,T0019	C003	53.065	0.1272
T0014,T0020	C012	68.757	0.1995
T0000	C029	44.611	0.924
T0008,T0021	C028	93.038	0.4211
T0027,T0039	C017	72.504	0.0669
T0013,T0014	C038	34.347	0.0881
T0004,T0010	C039	55.835	0.2718
T0002,T0005	C000	66.278	0.2601
T0010,T0028	C006	34.44	0.4386
T0023,T0027	C016	39.69	0.1816
T0004,T0039	C001	76.19	0.7211
T0011,T0022	C013	72.15	0.051
T0023,T0032	C006	54.0	0.3281
T0008,T0020	C012	63.289	0.1076
T0026,T0039	C000	56.827	0.7078
T0000,T0036	C018	88.587	0.1616
T0000,T0006	C016	31.168	0.2467
T0002,T0031	C014	36.133	0.1924
T0019,T0032	C012	47.77	0.6372
T0016,T0030	C033	48.233	0.2627
T0014,T0029	C024	51.109	0.4924
T0000,T0003	C035	38.101	0.6787
T0025,T0031	C033	65.618	0.2149
T0004,T0011	C019	35.195	0.2928
T0014,T0039	C019	64.095	0.0901
T0021	C020	10.387	0.1959
T0008,T0020	C013	24.337	0.0784
T0009,T0013	C000	67.841	0.3166
T0016,T0036	C015	71.853	0.117
T0013,T0033	C013	66.829	0.1165
T0014,T0032	C031	58.618	0.7991
T0005,T0023	C037	39.376	0.1424
T0004,T0037	C034	42.204	0.4204
T0005,T0021	C010	62.722	0.1795
T0021,T0027	C018	53.075	0.289
T0002,T0009	C033	53.556	0.0481
T0009,T0032	C037	77.455	0.2033
T0025,T0035	C038	80.209	0.1312
T0008,T0022	C026	59.295	0.01
T0026	C023	21.587	0.629
T0034	C025	10.297	0.4856
T0002,T0014	C009	75.573	0.3101
T0005,T0015	C034	85.717	0.2045
T0010,T0027	C031	59.422	0.1935
T0029	C038	17.667	0.1583
T0010,T0018	C031	45.071	0.2118
T0011,T0014	C017	62.83	0.2205
T0014	C032	49.813	0.3142
T0013,T0030	C031	63.63	0.4167
T0005,T0026	C008	64.964	0.3564
T0019,T0038	C004	27.669	0.2069
T0023	C005	35.895	0.4975
T0016,T0030	C002	48.287	0.3318
T0000,T0039	C031	43.355	0.0695
T0005,T0028	C028	69.931	0.1603
T0003,T0014	C021	40.343	0.0299
T0030,T0032	C038	84.192	0.3944
T0004,T0031	C036	75.805	0.0839
T0013,T0035	C026	43.795	0.054
T0008,T0038	C013	46.967	0.01
T0024,T0037	C028	41.831	0.3393
T0009,T0015	C002	47.848	0.01
T0009,T0033	C029	22.289	0.123
T0004,T0020	C028	35.771	0.3884
T0008,T0027	C026	59.786	0.1628
T0016,T0029	C013	46.694	0.0852
T0019,T0034	C037	62.417	0.2186
T0001,T0007	C038	59.764	0.1407
T0032,T0035	C026	71.735	0.2692
T0006,T0033	C031	50.457	0.7318
T0020	C018	19.527	0.8731
T0012,T0021	C019	49.94	0.5535
T0001,T0011	C027	68.388	0.5705
T0039	C032	15.534	0.2754
T0000,T0019	C034	65.643	0.4271
T0007,T0035	C001	35.785	0.1068
T0028	C004	28.319	0.3973
T0024,T0039	C018	67.363	0.0867
T0017,T0022	C015	50.577	0.427
T0003,T0010	C003	44.548	0.3828
T0000,T0023	C006	52.76	0.3424
T0017,T0023	C004	53.879	0.125
T0023,T0038	C003	62.877	0.5695
T0024,T0037	C016	61.111	0.341
T0005,T0016	C032	69.595	0.1653
T0022,T0029	C022	46.628	0.244
T0018,T0022	C031	74.364	0.1073
T0005,T0015	C002	46.582	0.1254
T0002,T0009	C014	69.843	0.4282
T0023,T0034	C015	36.282	0.3085
T0002,T0029	C005	62.856	0.1997
T0029,T0039	C033	74.774	0.1742
T0010,T0031	C028	76.829	0.1414
T0004,T0027	C001	60.601	0.253
T0016,T0018	C021	81.68	0.7175
T0038	C004	17.251	0.2745
T0007,T0010	C025	45.144	0.2848
T0010,T0039	C019	75.433	0.0828
T0029,T0036	C007	53.941	0.0365
T0029	C013	33.629	0.1171
T0011,T0037	C035	61.336	0.303
T0006,T0018	C023	100.0	0.2656
T0016,T0020	C035	83.172	0.0176
T0006,T0017	C000	40.975	0.1367
T0018,T0024	C016	60.192	0.2357
T0012,T0020	C029	31.003	0.0793
T0002,T0026	C026	56.044	0.4287
T0016,T0033	C039	41.532	0.6885
T0022,T0025	C012	78.341	0.7317
T0031,T0035	C016	56.863	0.434
T0001,T0009	C033	52.756	0.0182
T0002,T0021	C036	39.034	0.1761
T0026,T0034	C036	43.713	0.5364
T0011,T0015	C026	77.774	0.6916
T0028	C022	33.121	0.7357
T0010,T0033	C025	36.649	0.4333
T0017,T0024	C006	63.599	0.0954
T0031,T0033	C004	31.115	0.0574
T0006,T0026	C021	57.673	0.0643
T0017,T0023	C012	55.394	0.1412
T0005,T0009	C003	33.533	0.4888
T0009,T0014	C005	77.788	0.0357
T0019,T0020	C009	47.964	0.3694
T0036,T0038	C037	48.855	0.7552
T0026,T0037	C027	59.146	0.1475
T0015,T0020	C002	44.107	0.0359
T0008,T0022	C034	59.584	0.3205
T0015	C013	20.889	0.3692
T0000,T0028	C025	82.289	0.1879
T0014,T0025	C008	88.232	0.502
T0000,T0035	C038	61.246	0.0716
T0020,T0031	C036	45.969	0.0853
T0000,T0028	C012	48.063	0.3362
T0004,T0038	C031	46.941	0.0211
T0003,T0032	C001	50.33	0.5324
T0002,T0004	C002	52.061	0.3814
T0025,T0036	C033	86.257	0.238
T0024,T0033	C008	75.375	0.3196
T0026,T0028	C014	48.461	0.1885
T0019,T0022	C034	40.963	0.4154
T0025,T0038	C029	69.903	0.1434
T0011,T0014	C012	76.998	0.1398
T0004,T0018	C034	61.862	0.1649
T0006,T0019	C002	58.232	0.3445
T0006,T0020	C036	42.413	0.183
T0026,T0036	C006	57.396	0.247
T0001,T0016	C028	88.738	0.1052
T0014,T0025	C039	43.102	0.4347
T0029,T0035	C035	51.633	0.049
T0036,T0037	C030	53.435	0.0578
T0003,T0032	C030	35.003	0.5855
T0010,T0014	C031	39.564	0.4742
T0005,T0020	C024	61.899	0.1537
T0023,T0030	C035	57.812	0.5673
T0003,T0032	C029	63.015	0.1223
T0013,T0032	C037	64.77	0.2891
T0033,T0035	C001	73.164	0.0923
T0010,T0020	C026	36.321	0.4587
T0029,T0032	C034	67.162	0.6524
T0012,T0032	C036	70.516	0.3557
T0007,T0009	C011	54.549	0.3871
T0021,T0024	C038	62.002	0.2459
T0037,T0038	C039	38.067	0.3484
T0025,T0029	C007	33.167	0.0771
T0011,T0031	C033	46.999	0.3533
T0002,T0004	C022	38.609	0.3726
T0004,T0012	C019	56.393	0.6451
T0032,T0035	C003	73.241	0.2591
T0006,T0027	C031	66.824	0.2032
T0009,T0033	C002	59.506	0.0887
T0014,T0023	C013	25.152	0.2593
T0013,T0021	C006	84.347	0.0314
T0003,T0033	C023	76.993	0.2157
T0025,T0029	C004	57.85	0.0426
T0012,T0021	C029	42.633	0.172
T0014,T0038	C034	100.0	0.0603
T0014,T0036	C033	57.371	0.237
T0011,T0027	C022	24.58	0.0127
T0029,T0030	C017	86.856	0.1262
T0007,T0039	C011	59.657	0.3843
T0039	C031	14.224	0.4741
T0027,T0029	C039	38.636	0.5901
T0007,T0018	C023	85.506	0.0483
T0013,T0024	C005	42.839	0.2404
T0032,T0039	C016	62.286	0.1689
T0001,T0031	C033	49.037	0.1445
T0004,T0013	C014	54.536	0.2709
T0001,T0023	C014	55.738	0.1138
T0005,T0028	C032	67.357	0.3431
T0016,T0018	C025	33.053	0.078
T0008,T0024	C003	54.648	0.4093
T0005,T0037	C000	48.728	0.1058
T0007,T0032	C039	69.855	0.2
T0004	C031	19.951	0.2352
T0020,T0030	C021	65.476	0.1046
T0020,T0026	C018	68.673	0.4483
T0020,T0039	C039	59.657	0.0322
T0028,T0039	C013	56.502	0.0322
T0021,T0035	C021	61.737	0.1156
T0007,T0032	C010	59.403	0.1797
T0028	C014	13.849	0.6192
T0001,T0038	C022	29.804	0.0622
T0034,T0039	C011	100.0	0.5757
T0033	C014	32.666	0.8379
T0012,T0013	C037	45.212	0.4664
T0001,T0022	C017	36.522	0.01
T0006,T0028	C002	94.055	0.3346
T0018,T0022	C026	47.66	0.054
T0026,T0033	C000	84.706	0.0909
T0000,T0030	C033	72.777	0.5902
T0007,T0017	C034	28.334	0.4179
T0008,T0031	C006	59.965	0.2959
T0000,T0001	C006	72.658	0.5543
T0022,T0037	C028	67.436	0.587
T0026,T0034	C009	90.351	0.0787
T0004,T0011	C030	52.166	0.3233
T0013,T0036	C018	60.02	0.1517
T0003	C029	34.484	0.385
T0002,T0024	C005	37.584	0.2198
T0013,T0015	C002	52.492	0.0282
T0004,T0017	C032	65.387	0.1149
T0012,T0024	C010	55.486	0.2976
T0017,T0022	C031	80.954	0.1841
T0005,T0014	C009	48.365	0.3582
T0009,T0023	C016	45.704	0.1194
T0004,T0025	C018	57.867	0.1034
T0005,T0024	C008	87.612	0.0933
T0008,T0021	C010	78.089	0.3226
T0019,T0022	C005	62.042	0.6814
T0006,T0038	C002	74.334	0.2157
T0001	C035	36.247	0.6442
T0033	C029	10.117	0.3762
T0004,T0021	C026	67.472	0.5116
T0021,T0030	C018	81.488	0.0915
T0007,T0037	C012	77.723	0.1132
T0021,T0037	C017	70.994	0.4236
T0004,T0029	C029	68.566	0.7536
T0022,T0034	C029	57.453	0.1253
T0000,T0023	C001	47.449	0.1768
T0001,T0025	C011	50.4	0.0953
T0006	C028	37.38	0.5663
T0011,T0013	C034	72.328	0.1405
T0019	C026	27.012	0.6943
T0030,T0036	C012	64.215	0.506
T0019,T0029	C002	67.384	0.4623
T0015,T0026	C033	57.815	0.0794
T0008,T0012	C014	92.494	0.4874
T0000,T0019	C015	66.839	0.1547
T0006,T0029	C036	67.372	0.0444
T0011,T0027	C031	51.714	0.2288
T0006,T0022	C008	27.329	0.2124
T0008	C006	36.031	0.8988
T0005,T0016	C019	73.447	0.4166
T0009	C032	14.158	0.218
T0008,T0011	C008	50.348	0.1887
T0022,T0035	C008	44.523	0.1838
T0011	C000	26.868	0.8844
T0013	C037	26.797	0.9341
T0016,T0017	C013	45.648	0.1382
T0018,T0021	C021	64.065	0.46
T0000,T0033	C031	44.615	0.1454
T0005,T0014	C019	82.674	0.1628
T0004,T0033	C019	33.736	0.4034
T0001,T0012	C038	58.575	0.0528
T0027,T0031	C017	75.965	0.5077
T0002,T0022	C019	49.763	0.466
T0016,T0037	C018	30.831	0.0543
T0006,T0024	C006	43.556	0.3592
T0014,T0035	C031	71.062	0.7338
T0005,T0024	C009	45.528	0.453
T0007,T0024	C027	64.42	0.1958
T0012,T0014	C022	29.884	0.2693
T0008,T0031	C025	66.497	0.3205
T0024,T0038	C007	33.337	0.6218
T0014,T0023	C018	62.127	0.01
T0006,T0031	C038	73.694	0.5782
T0007,T0011	C009	33.914	0.7371
T0004,T0024	C000	72.396	0.1541
T0004,T0031	C026	76.369	0.6885
T0006,T0020	C006	40.141	0.4015
T0009,T0024	C019	38.621	0.3094
T0014	C002	29.523	0.1306
T0017,T0019	C002	58.282	0.3691
T0001,T0010	C018	59.608	0.0669
T0026,T0029	C020	45.793	0.1466
T0014,T0034	C015	41.45	0.6346
T0005,T0014	C015	75.139	0.4428
T0015,T0028	C025	67.178	0.1285
T0017,T0025	C004	35.654	0.0812
T0021,T0036	C018	57.799	0.2032
T0028,T0029	C016	68.342	0.4768
T0007,T0012	C036	81.276	0.2602
T0015,T0028	C011	45.258	0.1432
T0000,T0022	C012	63.982	0.704
T0029,T0035	C000	28.925	0.1983
T0001	C024	29.95	0.8758
T0029,T0030	C016	77.321	0.3611
T0008,T0037	C008	49.559	0.1146
T0024,T0033	C038	81.085	0.0316
T0002,T0010	C031	37.308	0.286
T0000,T0017	C016	61.567	0.5743
T0011,T0033	C027	47.546	0.1203
T0011,T0036	C014	52.677	0.726
T0006,T0031	C035	88.853	0.656
T0034	C009	44.649	0.9303
T0007,T0020	C035	94.088	0.085
T0010,T0021	C018	38.251	0.0549
T0009,T0022	C021	42.419	0.1839
T0005,T0023	C021	70.221	0.0913
T0011,T0016	C004	57.177	0.0839
T0022	C031	43.724	0.3115
T0005,T0006	C000	57.092	0.0546
T0004,T0014	C024	33.139	0.7313
T0015,T0033	C014	70.962	0.5727
T0005,T0011	C022	50.393	0.1114
T0008,T0028	C006	55.55	0.6064
T0025,T0038	C032	34.843	0.0953
T0023	C031	13.335	0.2031
T0023,T0028	C033	71.055	0.3075
T0013,T0021	C038	46.321	0.0518
T0004,T0025	C025	44.937	0.2829
T0009,T0028	C016	42.401	0.3102
T0008,T0014	C004	43.083	0.1782
T0002	C000	27.349	0.8488
T0032,T0038	C027	64.896	0.0952
T0010,T0039	C002	28.701	0.1544
T0004,T0017	C011	51.419	0.2116
T0003,T0007	C035	50.176	0.2923
T0011,T0027	C025	85.982	0.354
T0021,T0025	C009	45.354	0.5231
T0010,T0038	C011	46.638	0.2402
T0001,T0034	C037	48.764	0.0783
T0014,T0023	C037	49.655	0.1887
T0000,T0032	C031	88.569	0.188
T0004,T0018	C029	65.666	0.5491
T0013,T0015	C035	40.42	0.3926
T0016,T0033	C023	40.127	0.7484
T0018,T0019	C011	37.968	0.0906
T0000,T0007	C038	57.663	0.0799
T0034	C029	40.608	0.9467
T0037	C033	35.27	0.2732
T0009,T0034	C011	79.612	0.6005
T0011,T0019	C000	64.772	0.8263
T0004,T0030	C036	57.217	0.1232
T0000,T0032	C026	82.217	0.1329
T0024,T0037	C020	89.705	0.2965
T0026,T0038	C007	55.489	0.5643
T0007,T0020	C006	43.109	0.227
T0008,T0036	C017	61.216	0.1914
T0009,T0020	C014	100.0	0.8077
T0005,T0021	C035	35.607	0.0671
T0020,T0039	C008	48.714	0.01
T0004,T0005	C015	60.568	0.0486
T0021,T0029	C037	56.953	0.1095
T0007	C019	42.92	0.5852
T0015,T0033	C001	55.394	0.2577
T0013,T0015	C004	31.392	0.5697
T0026,T0028	C015	93.038	0.5009
T0003,T0023	C019	54.297	0.2854
T0021,T0039	C014	29.922	0.8223
T0005,T0031	C020	53.302	0.3858
T0029,T0037	C014	36.474	0.2463
T0029,T0031	C009	40.444	0.4928
T0024,T0030	C030	40.539	0.1465
T0003,T0038	C007	56.176	0.1157
T0006,T0029	C026	32.833	0.115
T0010,T0014	C014	36.743	0.4703
T0006,T0025	C012	80.765	0.2963
T0000,T0036	C006	65.199	0.4632
T0014,T0036	C003	45.352	0.1744
T0011,T0021	C039	65.891	0.3465
T0021	C010	39.598	0.4846
T0004,T0014	C036	56.304	0.4175
T0000,T0010	C038	53.216	0.1134
T0018,T0036	C036	46.012	0.4268
T0029,T0039	C002	73.702	0.5018
T0031,T0032	C000	36.944	0.1068
T0022,T0029	C006	58.851	0.6914
T0028,T0039	C022	74.796	0.3071
T0000,T0015	C031	78.564	0.1724
T0025	C029	27.416	0.2251
T0008,T0023	C019	70.716	0.0486
T0009	C012	40.322	0.4616
T0022,T0026	C007	54.913	0.4819
T0013	C010	11.747	0.7106
T0002,T0025	C005	51.035	0.3514
T0019,T0027	C015	86.148	0.0936
T0015,T0031	C020	41.799	0.6662
T0015,T0032	C018	89.121	0.2552
T0002,T0039	C020	48.593	0.1995
T0021,T0026	C021	66.19	0.0656
T0006,T0016	C038	100.0	0.4377
T0017,T0030	C022	43.872	0.2663
T0028,T0034	C023	60.727	0.4701
T0003,T0028	C026	80.614	0.1469
T0005,T0010	C001	48.312	0.3492
T0037	C009	10.262	0.834
T0005,T0032	C008	82.361	0.0701
T0018,T0037	C034	51.539	0.088
T0014,T0017	C010	67.428	0.3956
T0008	C021	19.577	0.8858
T0000,T0037	C029	77.034	0.4951
T0002,T0027	C033	51.534	0.07
T0022,T0033	C023	79.75	0.4591
T0003,T0033	C031	35.503	0.6581
T0020,T0030	C014	83.668	0.164
T0003,T0024	C012	54.934	0.2745
T0003,T0029	C010	48.98	0.4332
T0031,T0033	C027	52.606	0.1234
T0016,T0029	C038	67.493	0.0373
T0021,T0028	C016	64.57	0.5903
T0015,T0037	C022	79.677	0.1554
T0016,T0028	C033	34.266	0.3079
T0007,T0010	C030	56.199	0.2262
T0001,T0002	C024	64.579	0.1426
T0001,T0014	C003	66.105	0.3548
T0013,T0015	C015	70.033	0.4184
T0005,T0037	C013	56.075	0.0879
T0014,T0030	C036	44.111	0.1705
T0000,T0001	C017	56.728	0.0291
T0005,T0036	C011	41.523	0.0234
T0023,T0027	C024	38.694	0.7021
T0005,T0013	C013	75.201	0.0694
T0018,T0031	C022	100.0	0.2029
T0007,T0038	C002	72.231	0.2671
T0038,T0039	C029	46.216	0.1496
T0018,T0028	C029	83.222	0.1239
T0013,T0022	C014	70.105	0.247
T0017,T0022	C032	34.061	0.2092
T0008,T0023	C016	49.648	0.0447
T0013,T0022	C006	68.052	0.2101
T0011,T0033	C017	47.452	0.0477
T0004,T0016	C018	44.382	0.0814
T0016,T0024	C025	38.195	0.1047
T0003,T0028	C001	24.38	0.3086
T0008,T0020	C026	63.965	0.1312
T0007,T0025	C030	76.449	0.2115
T0029,T0038	C010	48.778	0.3589
T0014,T0037	C008	59.661	0.2253
T0038	C037	26.211	0.8813
T0021,T0039	C004	59.527	0.3283
T0003,T0025	C016	100.0	0.7092
T0012,T0017	C007	52.767	0.2893
T0014,T0017	C012	65.548	0.0792
T0017	C023	37.549	0.5876
T0002,T0037	C001	40.127	0.7292
T0007,T0024	C002	28.251	0.1069
T0010,T0014	C021	60.493	0.0112
T0019,T0030	C002	63.252	0.4216
T0008,T0019	C010	62.37	0.223
T0017,T0024	C009	37.756	0.4098
T0021	C021	17.448	0.5425
T0028,T0032	C028	73.306	0.1611
T0001,T0008	C000	98.712	0.0311
T0006,T0037	C005	53.203	0.1392
T0010,T0034	C024	77.115	0.7084
T0036	C026	45.438	0.8915
T0030	C026	42.521	0.4733
T0011,T0034	C028	27.376	0.6475
T0025	C014	48.131	0.2515
T0014,T0019	C013	31.215	0.0581
T0007,T0033	C020	65.911	0.2365
T0030	C009	14.063	0.566
T0021,T0039	C036	67.863	0.2682
T0017,T0023	C028	67.233	0.0504
T0018,T0023	C039	41.82	0.6301
T0010,T0021	C012	73.955	0.4586
T0003,T0032	C022	54.374	0.0762
T0008,T0024	C036	63.412	0.1093
T0023,T0031	C000	45.073	0.0921
T0001,T0039	C000	84.277	0.2605
T0015,T0034	C025	48.765	0.1565
T0015,T0034	C036	64.249	0.204
T0000,T0002	C018	48.536	0.0939
T0015,T0024	C033	48.704	0.3182
T0015,T0039	C007	37.346	0.212
T0023,T0036	C003	38.823	0.3439
T0022,T0030	C027	61.744	0.1836
T0004,T0027	C012	50.082	0.07
T0013,T0017	C037	55.316	0.4855
T0003,T0018	C023	76.677	0.2642
T0023,T0036	C006	38.638	0.1571
T0017,T0023	C026	71.629	0.4294
T0022,T0023	C007	45.687	0.0947
T0031,T0034	C027	59.904	0.3414
T0021,T0030	C015	49.91	0.2404
T0008,T0031	C030	69.262	0.3317
T0021,T0023	C012	71.817	0.5968
T0017	C026	31.046	0.539
T0010,T0014	C003	54.245	0.2958
T0012,T0020	C001	52.267	0.1734
T0010,T0023	C029	73.98	0.2612
