task_id_list	courier_id	total_score	willingness
T0005	C059	25.174	0.5876
T0014,T0021	C040	56.611	0.1725
T0012	C041	33.556	0.4268
T0004,T0010	C016	54.804	0.0201
T0000,T0018	C022	85.545	0.1487
T0006,T0012	C016	21.613	0.053
T0020,T0022	C020	44.783	0.1108
T0000,T0010	C010	93.229	0.6085
T0004,T0010	C035	27.316	0.1751
T0013,T0029	C040	76.74	0.0688
T0006,T0017	C019	54.293	0.19
T0000,T0001	C032	90.957	0.01
T0022,T0024	C013	66.214	0.0815
T0010,T0013	C017	58.69	0.7767
T0000,T0015	C020	21.128	0.413
T0005,T0013	C043	100.0	0.0901
T0001,T0006	C055	35.382	0.5097
T0017,T0028	C030	58.74	0.0923
T0021,T0023	C047	47.33	0.057
T0010,T0029	C047	61.21	0.0804
T0004,T0019	C059	84.782	0.1117
T0016,T0020	C046	22.376	0.1623
T0020	C057	39.411	0.3648
T0002,T0022	C031	50.824	0.1691
T0005,T0025	C043	66.461	0.4209
T0001,T0028	C038	28.205	0.2355
T0011	C054	39.209	0.6515
T0017	C030	32.781	0.6164
T0012	C029	16.098	0.2499
T0004	C027	34.904	0.1518
T0014,T0027	C046	37.526	0.5391
T0016,T0027	C007	54.494	0.8744
T0004	C026	14.245	0.7239
T0012,T0016	C037	25.637	0.1598
T0000,T0021	C042	82.76	0.1998
T0002	C028	19.566	0.3223
T0016,T0028	C025	67.596	0.1089
T0012,T0026	C056	69.745	0.0182
T0020,T0029	C050	19.748	0.5202
T0006,T0025	C001	79.775	0.0295
T0013,T0023	C039	60.538	0.6537
T0001,T0010	C020	63.981	0.0404
T0016,T0019	C050	37.766	0.1355
T0015,T0027	C028	44.255	0.1552
T0011,T0027	C035	66.347	0.5164
T0023,T0025	C040	92.078	0.1788
T0006	C042	16.679	0.5565
T0013,T0020	C040	44.831	0.2854
T0012,T0025	C002	39.079	0.2941
T0008,T0021	C049	68.102	0.6138
T0017	C028	26.957	0.4133
T0008,T0025	C018	95.827	0.501
T0001,T0015	C048	39.177	0.0632
T0018,T0019	C046	53.234	0.3824
T0003,T0023	C011	60.929	0.4104
T0018,T0028	C024	71.833	0.1336
T0018,T0028	C038	42.906	0.1089
T0005	C051	21.845	0.5775
T0011	C001	10.234	0.6519
T0014,T0023	C059	47.807	0.1371
T0003,T0017	C035	53.973	0.6382
T0010	C018	13.506	0.151
T0005,T0018	C000	70.502	0.0828
T0009,T0027	C046	77.779	0.599
T0001,T0024	C032	86.505	0.0888
T0019,T0020	C025	64.892	0.114
T0008,T0022	C029	70.281	0.01
T0007,T0021	C058	51.601	0.01
T0004,T0009	C017	100.0	0.6099
T0019,T0021	C021	60.188	0.3775
T0029	C012	19.51	0.2042
T0005,T0007	C020	70.327	0.2286
T0012,T0023	C002	42.318	0.3915
T0005,T0021	C018	61.714	0.1707
T0003	C052	20.46	0.7426
T0024,T0028	C009	63.073	0.191
T0001,T0008	C055	69.882	0.0957
T0006,T0018	C047	26.093	0.1512
T0012	C027	18.901	0.257
T0002,T0005	C044	39.968	0.01
T0002,T0004	C010	55.26	0.1833
T0011,T0021	C052	67.594	0.05
T0020,T0023	C043	42.432	0.348
T0012	C000	17.44	0.1876
T0006	C011	31.555	0.3691
T0000,T0007	C015	44.757	0.4801
T0021,T0022	C027	31.325	0.2962
T0022,T0024	C020	70.962	0.1088
T0007,T0024	C047	86.335	0.01
T0022	C043	23.132	0.4982
T0004,T0024	C059	45.033	0.0306
T0020,T0025	C016	71.643	0.8606
T0009,T0022	C018	51.859	0.2821
T0009,T0017	C029	39.182	0.2383
T0012,T0027	C033	68.998	0.3731
T0013,T0023	C027	63.224	0.045
T0003,T0006	C023	100.0	0.1522
T0011,T0020	C015	74.527	0.6078
T0011,T0025	C014	70.746	0.1848
T0000,T0014	C050	42.122	0.1518
T0005,T0008	C003	27.978	0.2854
T0010,T0018	C024	85.462	0.7747
T0012,T0018	C001	58.705	0.1192
T0001	C038	19.484	0.2916
T0029	C010	14.065	0.7617
T0019,T0020	C046	28.923	0.4725
T0026,T0027	C042	63.691	0.4158
T0014,T0021	C007	51.758	0.1014
T0002,T0017	C042	92.024	0.1546
T0017,T0029	C058	80.292	0.1837
T0014	C022	20.676	0.3025
T0001,T0026	C013	47.42	0.6138
T0011,T0017	C037	69.053	0.4954
T0001,T0029	C041	41.959	0.3904
T0008,T0011	C015	62.643	0.2161
T0002	C059	39.952	0.5524
T0005,T0009	C050	59.612	0.1675
T0001,T0028	C010	32.967	0.4
T0017,T0028	C015	65.041	0.476
T0010,T0027	C044	57.783	0.1846
T0000,T0008	C020	47.022	0.37
T0002,T0020	C019	64.69	0.3783
T0019,T0025	C047	65.243	0.1027
T0002,T0011	C008	62.257	0.4031
T0009,T0018	C018	50.345	0.2722
T0001,T0005	C036	41.75	0.1964
T0005,T0029	C032	84.929	0.2054
T0023,T0024	C001	37.639	0.128
T0006,T0025	C048	54.718	0.4094
T0012	C018	39.029	0.2995
T0026,T0029	C053	45.202	0.4627
T0000,T0007	C021	63.021	0.8309
T0000,T0012	C026	48.209	0.1978
T0021,T0028	C047	54.849	0.103
T0013,T0028	C024	44.812	0.2007
T0007,T0012	C051	85.559	0.0793
T0000,T0024	C034	64.848	0.3367
T0009	C057	28.523	0.317
T0012	C008	26.354	0.4584
T0004,T0026	C015	57.968	0.0216
T0004	C019	24.223	0.842
T0025	C040	49.295	0.9446
T0008,T0029	C007	56.191	0.0658
T0011	C033	21.862	0.6674
T0013,T0024	C031	51.269	0.5295
T0019	C052	22.023	0.3169
T0015,T0019	C058	96.965	0.0692
T0000,T0007	C014	100.0	0.7039
T0002,T0010	C019	74.756	0.185
T0019	C053	19.281	0.5664
T0013,T0024	C013	58.834	0.119
T0002,T0028	C007	100.0	0.1773
T0018,T0020	C013	60.525	0.5986
T0004,T0023	C010	60.004	0.1669
T0006,T0020	C007	58.16	0.4942
T0000,T0018	C012	50.763	0.1187
T0007,T0027	C000	47.952	0.0771
T0005,T0025	C020	70.553	0.1172
T0005,T0021	C008	53.971	0.1304
T0006,T0018	C048	41.651	0.2754
T0015,T0018	C002	25.872	0.1421
T0000,T0004	C049	52.306	0.2434
T0002,T0018	C015	63.154	0.6249
T0025,T0028	C025	42.33	0.1304
T0004,T0012	C007	65.6	0.7974
T0007,T0021	C020	62.435	0.0955
T0006,T0017	C056	65.945	0.0983
T0016,T0027	C009	37.551	0.0431
T0018,T0022	C040	62.132	0.1208
T0000,T0018	C032	51.407	0.1562
T0006,T0018	C052	51.291	0.4063
T0002,T0019	C048	46.237	0.1642
T0021,T0028	C019	40.897	0.0792
T0013,T0021	C048	72.698	0.5407
T0018,T0021	C050	59.209	0.1406
T0014,T0015	C030	69.623	0.3868
T0004,T0025	C057	23.456	0.3303
T0021,T0029	C040	59.044	0.0524
T0007,T0020	C044	60.25	0.4198
T0011,T0015	C021	71.797	0.0545
T0006,T0017	C034	49.79	0.3359
T0003,T0026	C028	28.744	0.2367
T0008,T0020	C049	63.246	0.2459
T0004,T0020	C009	41.666	0.5033
T0002,T0007	C049	49.285	0.504
T0013,T0024	C042	60.721	0.6042
T0006,T0025	C056	71.857	0.0533
T0020,T0023	C004	44.021	0.195
T0013,T0014	C025	64.161	0.1484
T0025,T0028	C005	44.018	0.2141
T0022,T0025	C023	54.112	0.2059
T0004,T0020	C024	69.467	0.8811
T0027,T0028	C013	63.303	0.0503
T0006,T0025	C044	59.716	0.3875
T0002,T0020	C028	31.447	0.2222
T0001,T0023	C020	82.186	0.1079
T0005	C024	23.603	0.1266
T0022,T0028	C045	52.082	0.2929
T0013	C057	39.139	0.2809
T0009,T0013	C042	61.638	0.7001
T0006,T0011	C051	41.513	0.1791
T0013,T0027	C031	80.435	0.179
T0005,T0015	C026	43.342	0.1945
T0002,T0008	C024	83.391	0.01
T0008,T0023	C032	49.789	0.1507
T0001,T0003	C053	58.675	0.0312
T0006,T0019	C053	45.461	0.2644
T0001,T0007	C056	56.573	0.0718
T0012,T0024	C012	28.314	0.3169
T0004,T0009	C004	48.067	0.1355
T0000,T0008	C008	55.839	0.1754
T0013,T0026	C041	86.785	0.01
T0015,T0025	C012	60.965	0.7469
T0017,T0019	C038	51.278	0.6799
T0007,T0012	C023	42.358	0.0609
T0000,T0020	C006	62.374	0.8223
T0007,T0023	C032	48.179	0.1202
T0023,T0025	C037	65.619	0.1781
T0018,T0026	C024	92.834	0.3684
T0004,T0010	C058	100.0	0.1654
T0001,T0022	C054	88.217	0.0913
T0021	C023	48.822	0.9259
T0004,T0029	C040	73.807	0.0634
T0011,T0023	C004	42.084	0.0411
T0014,T0024	C038	36.264	0.3399
T0021,T0024	C007	32.461	0.2167
T0012,T0027	C051	81.771	0.3472
T0003,T0023	C012	86.681	0.5242
T0013,T0018	C052	55.667	0.175
T0005,T0021	C002	62.466	0.3467
T0004	C010	23.606	0.246
T0018,T0022	C020	79.178	0.3121
T0023	C035	31.458	0.8076
T0001,T0006	C038	66.942	0.2662
T0003,T0029	C016	90.062	0.3379
T0003,T0022	C013	64.396	0.0565
T0010,T0017	C011	67.633	0.2738
T0006,T0014	C040	41.1	0.1837
T0025,T0027	C050	68.265	0.1885
T0007,T0014	C009	39.08	0.6287
T0010,T0028	C007	61.894	0.6283
T0015,T0025	C037	92.423	0.2111
T0024,T0025	C048	56.099	0.4868
T0017	C048	23.272	0.375
T0022,T0026	C039	22.705	0.2798
T0001,T0011	C049	80.006	0.3181
T0005	C057	17.168	0.1431
T0010,T0019	C033	63.726	0.0984
T0004,T0023	C056	83.358	0.315
T0008,T0012	C010	47.365	0.5377
T0005	C035	18.286	0.4025
T0007,T0018	C044	63.326	0.5635
T0005,T0028	C048	77.634	0.1421
T0005,T0022	C031	93.308	0.2467
T0012	C015	23.896	0.8869
T0007,T0016	C033	63.91	0.2581
T0001,T0016	C055	61.57	0.3658
T0003,T0016	C020	74.142	0.7419
T0000,T0027	C009	51.268	0.1162
T0005,T0011	C020	38.827	0.3862
T0006,T0019	C011	39.476	0.0274
T0022,T0026	C035	51.052	0.2951
T0007,T0025	C027	68.813	0.2053
T0005,T0024	C046	75.404	0.0866
T0001,T0018	C051	69.738	0.4702
T0024,T0025	C041	33.694	0.0943
T0019,T0022	C030	50.042	0.2161
T0005,T0013	C009	61.352	0.4766
T0013,T0027	C059	55.678	0.583
T0004,T0019	C023	55.042	0.3027
T0011,T0021	C055	79.909	0.4611
T0016,T0026	C037	33.675	0.1098
T0018,T0020	C001	46.849	0.2497
T0029	C000	11.156	0.3615
T0001,T0024	C018	80.241	0.6017
T0013	C028	19.811	0.9006
T0016,T0028	C051	60.59	0.056
T0006,T0024	C049	43.9	0.3191
T0000,T0020	C024	49.048	0.7977
T0013,T0029	C008	52.576	0.3162
T0003,T0012	C047	81.822	0.3721
T0000,T0013	C026	54.096	0.0278
T0006,T0017	C021	53.752	0.1457
T0023,T0024	C055	43.391	0.4199
T0023,T0027	C002	72.886	0.2794
T0024,T0026	C047	63.447	0.0554
T0002,T0016	C041	44.138	0.2019
T0007,T0028	C037	42.161	0.191
T0003,T0020	C032	68.95	0.0183
T0003,T0007	C047	94.235	0.1282
T0006,T0028	C005	30.989	0.1966
T0020,T0029	C008	36.123	0.0973
T0009,T0014	C046	43.286	0.3832
T0009,T0018	C024	65.192	0.1866
T0001,T0006	C041	61.122	0.5388
T0007,T0023	C039	74.448	0.1999
T0004,T0015	C012	49.14	0.1218
T0003,T0024	C056	70.725	0.2041
T0000,T0008	C052	89.243	0.3207
T0015,T0017	C021	97.604	0.1315
T0006	C038	42.348	0.9491
T0012,T0018	C029	55.422	0.1663
T0002,T0009	C002	61.914	0.0996
T0024,T0026	C002	30.542	0.2173
T0025,T0026	C059	71.491	0.333
T0000,T0005	C053	49.571	0.1995
T0021,T0023	C039	58.467	0.344
T0016,T0024	C028	79.659	0.0769
T0004,T0023	C046	31.422	0.5263
T0020,T0023	C033	48.84	0.2351
T0010,T0013	C008	43.581	0.1903
T0012,T0020	C010	24.001	0.5476
T0002,T0022	C018	29.933	0.1189
T0009,T0017	C039	78.56	0.1316
T0000,T0013	C039	64.683	0.3171
T0010,T0019	C055	63.616	0.5217
T0022,T0024	C021	63.1	0.4742
T0005,T0018	C049	43.973	0.1334
T0020,T0028	C026	65.512	0.6262
T0001,T0007	C049	88.563	0.6059
T0004,T0019	C000	53.587	0.1732
T0002,T0024	C059	51.196	0.2487
T0013,T0028	C042	67.043	0.5457
T0000,T0005	C034	98.595	0.4528
T0000	C043	43.612	0.6689
T0000,T0003	C055	40.701	0.271
T0015,T0016	C033	34.324	0.1459
T0002,T0022	C045	48.958	0.1805
T0014,T0021	C055	85.165	0.4081
T0010,T0016	C046	45.241	0.1214
T0001,T0021	C015	37.53	0.5323
T0005,T0026	C054	29.58	0.6183
T0003,T0012	C020	43.726	0.3609
T0028,T0029	C021	66.276	0.4331
T0022,T0023	C009	76.536	0.3049
T0015,T0019	C005	96.962	0.4449
T0011,T0019	C049	54.043	0.4084
T0006,T0008	C052	69.069	0.4678
T0018,T0025	C009	53.535	0.1874
T0013,T0028	C012	58.085	0.0224
T0007,T0013	C053	21.929	0.5678
T0002,T0024	C015	80.754	0.3759
T0005,T0010	C049	50.902	0.0305
T0011,T0023	C026	83.568	0.7071
T0015,T0017	C027	64.101	0.1379
T0006,T0019	C052	55.907	0.2017
T0005,T0029	C024	69.58	0.0776
T0003,T0010	C022	30.789	0.0552
T0008,T0014	C043	59.051	0.7177
T0014	C042	20.564	0.5822
T0021,T0023	C036	48.562	0.3082
T0009,T0026	C020	58.599	0.4664
T0016,T0029	C012	32.07	0.025
T0006	C015	28.478	0.8489
T0009,T0025	C036	52.923	0.0885
T0010,T0029	C036	51.286	0.01
T0003,T0011	C056	77.165	0.6954
T0002,T0026	C015	52.771	0.4976
T0007,T0010	C042	72.949	0.4781
T0001,T0019	C004	37.393	0.6121
T0007,T0025	C055	58.738	0.2593
T0004,T0025	C003	62.795	0.2632
T0024	C009	25.76	0.8103
T0016,T0025	C028	62.875	0.0985
T0022	C051	32.008	0.8039
T0008	C042	39.751	0.5552
T0009	C008	24.678	0.3941
T0024,T0029	C042	88.852	0.4637
T0008,T0026	C024	93.575	0.1458
T0018,T0025	C028	65.532	0.3296
T0016	C010	14.853	0.1152
T0012,T0023	C010	49.689	0.683
T0026,T0028	C009	76.904	0.048
T0018,T0021	C017	80.092	0.378
T0000,T0021	C003	57.514	0.1077
T0009,T0024	C044	100.0	0.1448
T0001,T0009	C053	31.195	0.4654
T0003	C058	18.832	0.3299
T0014,T0029	C000	52.153	0.2683
T0004,T0011	C051	51.295	0.2501
T0011,T0029	C055	75.338	0.0802
T0007,T0016	C047	58.581	0.3376
T0004,T0019	C014	78.568	0.5518
T0014,T0025	C024	65.89	0.3255
T0001,T0018	C017	55.714	0.1114
T0000,T0022	C034	72.687	0.3275
T0011	C053	41.385	0.1469
T0000,T0011	C033	41.425	0.4651
T0015,T0021	C026	82.574	0.414
T0011,T0028	C011	66.95	0.0859
T0023,T0026	C050	72.242	0.0453
T0012,T0018	C054	84.102	0.1615
T0028,T0029	C056	33.732	0.2035
T0000,T0016	C044	33.615	0.0844
T0014	C038	21.413	0.8842
T0001,T0003	C034	34.246	0.0803
T0023,T0025	C025	72.798	0.0378
T0003,T0006	C052	69.227	0.5126
T0005,T0014	C006	98.636	0.0649
T0006,T0009	C019	76.495	0.5669
T0015,T0020	C059	87.315	0.5698
T0001,T0009	C043	42.038	0.4429
T0021,T0026	C014	65.815	0.3211
T0011,T0020	C054	67.687	0.4157
T0019,T0025	C017	46.923	0.6751
T0010,T0011	C029	67.877	0.1314
T0007,T0017	C000	24.954	0.1272
T0027,T0028	C052	71.658	0.1869
T0000,T0024	C002	26.85	0.1382
T0009,T0010	C007	44.83	0.1178
T0004,T0022	C051	64.29	0.4611
T0009,T0011	C029	52.607	0.0919
T0002,T0011	C050	41.828	0.1048
T0003,T0029	C004	70.275	0.4964
T0022	C055	19.707	0.7538
T0011,T0014	C011	63.477	0.0907
T0017,T0028	C029	93.974	0.1266
T0010,T0020	C053	57.372	0.1212
T0006,T0007	C005	46.204	0.4994
T0002,T0022	C036	34.9	0.3254
T0000,T0005	C043	100.0	0.4328
T0006,T0028	C033	36.718	0.1371
T0011,T0024	C059	54.096	0.191
T0006,T0025	C050	71.783	0.1079
T0004,T0027	C056	80.229	0.2049
T0002,T0012	C022	33.145	0.63
T0004,T0026	C017	75.005	0.3987
T0012,T0023	C041	51.961	0.2087
T0013,T0021	C025	53.77	0.2266
T0014,T0021	C057	59.919	0.0814
T0004,T0017	C013	69.098	0.1576
T0014,T0022	C032	93.662	0.2438
T0000,T0006	C008	47.35	0.5409
T0009,T0021	C020	43.148	0.0881
T0002,T0004	C001	38.374	0.7165
T0001,T0018	C046	53.146	0.0163
T0002,T0011	C014	53.926	0.4079
T0016,T0019	C005	78.19	0.1733
T0013,T0024	C035	39.244	0.6158
T0004,T0008	C037	64.351	0.2018
T0001,T0021	C055	71.107	0.705
T0003,T0029	C014	34.413	0.4217
T0004,T0026	C040	47.185	0.044
T0001,T0009	C058	100.0	0.4991
T0001	C022	21.154	0.2346
T0015,T0020	C007	42.59	0.15
T0002,T0021	C028	69.316	0.1831
T0018,T0021	C024	62.78	0.3193
T0026	C026	33.378	0.9153
T0001,T0014	C057	45.371	0.1561
T0027,T0028	C012	47.799	0.0346
T0019,T0029	C053	57.044	0.3111
T0001,T0020	C023	84.798	0.1505
T0015,T0023	C048	39.908	0.2462
T0011,T0017	C034	74.987	0.061
T0009	C034	28.642	0.9475
T0025	C051	14.807	0.2398
T0022,T0025	C004	24.995	0.01
T0001,T0018	C009	51.47	0.2377
T0013,T0029	C031	88.561	0.1531
T0019,T0024	C040	76.325	0.1754
T0024	C012	10.057	0.4107
T0001,T0005	C006	73.041	0.0845
T0009,T0026	C026	69.962	0.501
T0006,T0017	C055	44.514	0.3451
T0000	C059	23.727	0.7685
T0003	C049	49.799	0.6896
T0014,T0019	C044	51.608	0.1035
T0008,T0021	C023	91.025	0.6016
T0017,T0025	C012	89.051	0.1526
T0006,T0011	C035	81.774	0.4808
T0021,T0026	C045	51.497	0.0444
T0019,T0024	C052	48.777	0.2486
T0003,T0029	C050	37.287	0.0312
T0007,T0015	C041	61.214	0.2812
T0006,T0021	C029	50.886	0.1885
T0003,T0011	C010	41.675	0.2588
T0014,T0020	C052	40.158	0.1982
T0006,T0027	C016	34.074	0.2405
T0004,T0028	C044	46.872	0.4121
T0015	C005	43.917	0.5907
T0013,T0024	C030	50.825	0.228
T0004,T0008	C043	70.46	0.6151
T0007,T0010	C023	86.116	0.0529
T0012,T0017	C016	70.317	0.0946
T0004,T0026	C036	55.682	0.42
T0010,T0014	C004	64.496	0.2147
T0006,T0023	C022	89.885	0.8429
T0009,T0024	C018	62.322	0.4364
T0007,T0013	C032	52.362	0.0148
T0017,T0020	C043	37.328	0.3141
T0008,T0020	C056	100.0	0.2549
T0014,T0016	C040	73.076	0.5246
T0006,T0023	C018	71.579	0.0522
T0001,T0015	C050	33.733	0.01
T0015,T0029	C008	56.422	0.6951
T0014,T0029	C005	68.405	0.2032
T0009	C021	23.907	0.2674
T0015	C036	40.783	0.2228
T0010,T0011	C053	68.261	0.0476
T0008,T0020	C051	30.228	0.0249
T0010,T0022	C032	54.12	0.3807
T0004,T0008	C007	65.918	0.415
T0019,T0024	C010	68.97	0.1524
T0022	C053	10.082	0.6319
T0017,T0023	C022	76.218	0.5199
T0014,T0024	C031	26.037	0.6474
T0002,T0025	C023	29.451	0.3795
T0001,T0002	C007	57.532	0.1748
T0003,T0011	C001	19.421	0.3353
T0009,T0015	C034	56.605	0.2301
T0002,T0005	C017	28.21	0.2891
T0010,T0028	C009	75.845	0.1312
T0004,T0029	C053	57.328	0.5311
T0012,T0024	C021	42.575	0.2073
T0010,T0013	C025	61.768	0.4931
T0019,T0029	C016	66.308	0.0856
T0023,T0027	C035	67.429	0.6634
T0005,T0025	C029	77.939	0.1412
T0006,T0016	C017	62.958	0.1057
T0028	C020	22.179	0.839
T0003,T0019	C000	90.939	0.1225
T0017,T0021	C051	60.638	0.1917
T0009,T0021	C021	48.593	0.1309
T0023	C050	47.551	0.1808
T0004,T0027	C029	47.812	0.3686
T0001,T0010	C055	37.747	0.5963
T0012,T0021	C001	60.735	0.0782
T0019,T0026	C051	32.197	0.4057
T0003,T0027	C014	34.809	0.3752
T0007,T0023	C018	80.365	0.0266
T0008,T0022	C054	56.857	0.3159
T0002,T0009	C031	38.408	0.1094
T0000,T0028	C044	24.63	0.6456
T0017	C043	11.455	0.6727
T0014	C040	28.437	0.5706
T0024	C036	49.227	0.2775
T0008,T0013	C042	74.213	0.3907
T0017,T0027	C035	81.378	0.6907
T0006,T0013	C013	81.835	0.0747
T0013,T0022	C033	31.709	0.088
T0021	C018	27.837	0.3016
T0011,T0016	C018	31.129	0.5479
T0020,T0029	C043	49.962	0.0895
T0009,T0022	C054	78.562	0.1929
T0012,T0020	C051	45.018	0.3904
T0017,T0028	C021	86.405	0.4646
T0009,T0016	C026	46.711	0.4191
T0008,T0016	C048	83.926	0.2548
T0015,T0019	C024	63.694	0.2593
T0012	C049	25.604	0.1069
T0007,T0021	C024	42.214	0.3036
T0017,T0023	C017	73.728	0.0773
T0009,T0016	C058	78.353	0.4561
T0000,T0006	C033	31.183	0.2145
T0023,T0029	C040	79.629	0.01
T0004,T0011	C026	43.968	0.6942
T0013,T0019	C057	78.575	0.2688
T0020,T0027	C004	41.676	0.4699
T0003,T0028	C002	62.942	0.4133
T0019	C022	24.451	0.1681
T0009,T0013	C031	61.795	0.2199
T0014,T0026	C023	43.802	0.1828
T0027,T0028	C011	65.258	0.3198
T0025,T0029	C040	93.514	0.1895
T0018,T0026	C022	60.132	0.1379
T0012,T0013	C051	52.497	0.1462
T0003,T0012	C004	71.887	0.091
T0014,T0015	C017	69.762	0.3121
T0008,T0026	C000	72.495	0.1057
T0002,T0009	C016	46.235	0.2485
T0012,T0018	C052	34.945	0.3346
T0003,T0028	C038	28.813	0.429
T0003,T0026	C058	52.144	0.0848
T0005,T0017	C014	73.121	0.0828
T0025	C036	25.25	0.2013
T0001,T0003	C046	54.578	0.0623
T0005,T0015	C044	58.977	0.1337
T0026	C032	21.488	0.7508
T0000	C038	22.909	0.2366
T0015,T0021	C045	60.314	0.0376
T0008,T0027	C030	51.233	0.4756
T0003	C009	37.476	0.8395
T0027	C029	12.537	0.4893
T0020,T0029	C012	42.39	0.0304
T0001,T0012	C042	59.573	0.17
T0010	C041	13.984	0.2904
T0012,T0013	C007	81.439	0.6935
T0005,T0014	C036	36.481	0.2572
T0018,T0028	C045	50.034	0.784
T0019,T0023	C055	51.137	0.3653
T0007,T0024	C016	34.621	0.1106
T0001,T0005	C003	55.115	0.5081
T0003,T0012	C003	64.235	0.3186
T0013,T0026	C005	46.791	0.2521
T0001,T0006	C059	46.65	0.6338
T0002,T0019	C002	56.414	0.3944
T0008,T0016	C004	45.21	0.0689
T0002,T0019	C014	70.712	0.3812
T0008,T0025	C015	53.543	0.1839
T0012	C020	16.689	0.4789
T0010	C036	12.406	0.4598
T0024,T0027	C040	54.004	0.3096
T0002,T0005	C059	76.384	0.2756
T0028	C043	17.425	0.1122
T0000,T0029	C031	59.401	0.0329
T0028	C039	21.884	0.1987
T0009,T0017	C015	42.515	0.1594
T0012,T0028	C048	64.665	0.2899
T0004,T0027	C042	52.934	0.1192
T0007,T0008	C053	28.02	0.1815
T0000,T0001	C011	30.77	0.1941
T0008,T0023	C055	64.519	0.0918
T0024	C022	48.771	0.9031
T0010,T0025	C036	30.863	0.0983
T0000,T0004	C029	68.293	0.7757
T0004,T0022	C015	35.509	0.0441
T0017,T0019	C020	33.537	0.4739
T0020,T0022	C016	66.504	0.7063
T0003,T0026	C006	62.723	0.2131
T0015,T0018	C018	64.716	0.2622
T0007,T0025	C006	26.691	0.072
T0007,T0025	C012	74.071	0.3635
T0016,T0020	C014	63.773	0.5015
T0003,T0029	C030	53.904	0.0738
T0017,T0018	C000	57.735	0.3008
T0001,T0005	C059	34.494	0.4674
T0003,T0008	C049	79.915	0.493
T0024	C039	33.966	0.807
T0011,T0022	C029	78.41	0.0624
T0016,T0022	C006	65.174	0.7011
T0000,T0001	C025	57.046	0.2442
T0004,T0012	C045	35.04	0.4231
T0015,T0019	C032	70.411	0.1592
T0003,T0026	C029	91.969	0.1647
T0019	C006	37.034	0.7344
T0016,T0017	C003	36.287	0.1886
T0008,T0012	C001	59.377	0.2563
T0016,T0026	C030	69.683	0.3387
T0000,T0010	C031	51.537	0.0908
T0018,T0023	C032	62.99	0.2309
T0008,T0028	C044	38.651	0.3342
T0024	C037	22.024	0.9294
T0022	C059	28.627	0.684
T0004	C003	34.087	0.3364
T0023,T0027	C003	36.127	0.2027
T0024,T0025	C028	45.064	0.1874
T0001,T0005	C017	31.418	0.0336
T0018	C050	14.893	0.1964
T0014,T0029	C048	38.522	0.1912
T0018,T0020	C029	52.426	0.2828
T0007,T0015	C058	50.413	0.0469
T0002,T0012	C013	57.458	0.2656
T0006,T0029	C009	72.687	0.1581
T0009,T0016	C054	64.856	0.1137
T0012,T0022	C007	78.021	0.6765
T0020,T0026	C043	45.121	0.2663
T0015,T0017	C015	70.556	0.492
T0019,T0027	C018	50.085	0.781
T0012,T0023	C009	60.563	0.733
T0012,T0014	C025	60.541	0.0956
T0011,T0024	C011	93.711	0.0391
T0023	C051	45.397	0.5757
T0017,T0023	C031	49.419	0.1102
T0000	C031	28.519	0.1913
T0008,T0020	C047	51.918	0.0769
T0006,T0012	C044	37.442	0.3043
T0012,T0018	C056	55.986	0.1088
T0021,T0027	C054	44.126	0.1923
T0017,T0026	C040	72.375	0.2434
T0005,T0017	C052	71.65	0.4616
T0015,T0018	C042	83.746	0.1805
T0000,T0002	C021	58.9	0.5866
T0014,T0022	C051	91.051	0.1927
T0005	C015	39.527	0.5356
T0024,T0025	C012	51.232	0.3908
T0007,T0009	C058	64.581	0.2181
T0003,T0007	C039	86.373	0.0551
T0017,T0029	C038	47.806	0.1664
T0022,T0024	C016	63.375	0.2749
T0025,T0026	C008	56.709	0.6825
T0017	C004	24.558	0.5855
T0003,T0020	C023	90.739	0.0341
T0014,T0025	C016	100.0	0.4332
T0007,T0009	C001	53.628	0.4874
T0000,T0012	C050	65.338	0.2716
T0016,T0024	C059	34.786	0.4461
T0000,T0022	C042	81.113	0.3905
T0001,T0020	C020	65.123	0.0396
T0002,T0009	C039	90.303	0.2923
T0010,T0019	C003	45.45	0.3593
T0000,T0015	C015	77.026	0.6566
T0001,T0017	C053	30.897	0.502
T0010,T0021	C047	71.624	0.0153
T0001	C053	10.44	0.596
T0026,T0027	C053	36.598	0.286
T0000,T0019	C011	39.174	0.0642
T0009,T0012	C012	68.899	0.3487
T0029	C046	39.668	0.1832
T0013,T0027	C048	55.107	0.4363
T0019,T0025	C001	68.668	0.294
T0001,T0009	C057	39.342	0.2557
T0020	C026	26.542	0.7492
T0004,T0017	C052	94.029	0.0566
T0015	C049	10.902	0.6896
T0017,T0027	C028	56.423	0.2335
T0025	C004	10.369	0.1245
T0005,T0021	C030	43.492	0.1512
T0012,T0024	C007	48.689	0.7794
T0011,T0029	C011	74.303	0.1398
T0014	C011	26.249	0.5719
T0022,T0023	C016	78.55	0.1525
T0012,T0022	C056	53.813	0.01
T0011,T0020	C001	35.702	0.4018
T0001,T0009	C015	49.412	0.214
T0008,T0022	C033	24.17	0.2294
T0011	C004	16.634	0.1704
T0002,T0024	C007	64.27	0.2131
T0009,T0027	C051	73.825	0.3669
T0006,T0026	C050	41.161	0.1215
T0002,T0017	C005	62.428	0.1102
T0012,T0023	C007	58.297	0.1692
T0011,T0025	C038	39.786	0.1342
